"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"Sulselbar-Apps-Admin-Merchant-QRIS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","4 of 4","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","4 seconds","253.86 MB","2 hours, 48 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Apps-Teller","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","9 seconds","234.76 MB","2 hours, 28 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-DB-New","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","4 seconds","65.33 MB","1 minutes","5 minutes","0 seconds","Disabled"
"Sulselbar-Digibank","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","4 seconds","136.66 MB","2 hours, 56 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Digibank-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","2 seconds","4.62 MB","1 minute and 9 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-EDC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","6 seconds","254.62 MB","7 hours, 3 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Fraud","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","3 seconds","49.63 MB","2 hours, 27 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-IBB-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","8 seconds","156.56 MB","4 hours, 21 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Lakupandai","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","9 seconds","140.46 MB","3 hours, 4 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Middleware","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","8 seconds","145.22 MB","4 hours, 12 minutes and 10 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-SNAP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","2 seconds","1.99 MB","29 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-SoftToken","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","8 seconds","151.19 MB","3 hours, 13 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","5 seconds","207.84 MB","2 hours, 57 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-STS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","2 minutes and 9 seconds","5.81 GB","3 hours, 58 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-WebAdmin","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 18, 2026","13 seconds","411.4 MB","3 hours, 53 minutes and 1 second","8 hours","0 seconds","Disabled"
"SULTRA-ADMIN","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","1 second","29.91 MB","57 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"SULTRA-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","3 seconds","17.38 MB","2 minutes and 17 seconds","5 minutes","0 seconds","Disabled"
"SULTRA-ELK","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","59 seconds","4.26 GB","7 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"SULTRA-FRAUD","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","3 seconds","98.75 MB","4 hours, 29 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"SULTRA-FTP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","1 second","12.23 MB","5 hours, 56 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"SULTRA-KUBERNETES","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","2 seconds","89.35 MB","4 hours, 58 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"SULTRA-MICROBANKING","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","6 seconds","602.09 MB","4 hours, 38 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"SULTRA-MICROGATE","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","10 seconds","718.45 MB","3 hours, 13 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"SULTRA-REDIS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","2 seconds","75.95 MB","5 hours, 15 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"SULTRA-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","3 seconds","268.58 MB","2 hours, 2 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"SULTRA-WEB-MERCHANT","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 18, 2026","2 seconds","13.9 MB","5 hours, 49 minutes and 28 seconds","8 hours","0 seconds","Disabled"
